PartitionKey,RowKey,Timestamp,definition
adjective:10200,elementary,2016-01-30T05:14:09.415Z," of or being the essential or basic part; ""an elementary need for love and nurturing""; ""a basal reader""  "
adjective:10201,fundamental,2016-01-30T05:14:09.539Z," being or involving basic facts or principles; ""the fundamental laws of the universe""; ""a fundamental incompatibility between them""; ""these rudimentary truths""; ""underlying principles""  "
adjective:10202,grassroots,2016-01-30T05:14:09.740Z," fundamental; ""the grassroots factor in making the decision""  "
adjective:10203,radical,2016-01-30T05:14:09.939Z," arising from or going to the root or source; ""a radical flaw in the plan""  "
adjective:10204,incidental,2016-01-30T05:14:10.062Z," (sometimes followed by `to') minor or casual or subordinate in significance or nature or occurring as a chance concomitant or consequence; ""incidental expenses""; ""the road will bring other incidental advantages""; ""extra duties incidental to the job""; ""labor problems incidental to a rapid expansion""; ""confusion incidental to a quick change""  "
adjective:10205,omissible,2016-01-30T05:14:10.192Z, capable of being left out  
adjective:10206,parenthetic,2016-01-30T05:14:10.323Z," qualifying or explaining; placed or as if placed in parentheses; ""parenthetical remarks""  "
adjective:10207,peripheral,2016-01-30T05:14:10.458Z," related to the key issue but not of central importance; ""a peripheral interest""; ""energy is far from a peripheral issue in the economy""; ""peripheral issues""  "
adjective:10208,secondary,2016-01-30T05:14:10.603Z," depending on or incidental to what is original or primary; ""a secondary infection""  "
adjective:10209,private,2016-01-30T05:14:10.804Z," confined to particular persons or groups or providing privacy; ""a private place""; ""private discussions""; ""private lessons""; ""a private club""; ""a private secretary""; ""private property""; ""the former President is now a private citizen""; ""public figures struggle to maintain a private life""  "
adjective:1021,drowsy,2016-01-30T04:48:15.244Z," half asleep; ""made drowsy by the long ride""; ""it seemed a pity to disturb the drowsing (or dozing) professor""; ""a tired dozy child""; ""the nodding (or napping) grandmother in her rocking chair""  "
adjective:10210,clannish,2016-01-30T05:14:11.010Z, befitting or characteristic of those who incline to social exclusiveness and who rebuff the advances of people considered inferior  
adjective:10211,cloistered,2016-01-30T05:14:11.204Z," providing privacy or seclusion; ""the cloistered academic world of books""; ""sat close together in the sequestered pergola""; ""sitting under the reclusive calm of a shade tree""; ""a secluded romantic spot""  "
adjective:10212,close,2016-01-30T05:14:11.325Z," confined to specific persons; ""a close secret""  "
adjective:10213,closed-door,2016-01-30T05:14:11.448Z," not open to the public; ""a closed-door meeting""  "
adjective:10214,confidential,2016-01-30T05:14:11.621Z," (of information) given in confidence or in secret; ""this arrangement must be kept confidential""; ""their secret communications""  "
adjective:10215,confidential,2016-01-30T05:14:11.820Z," entrusted with private information and the confidence of another; ""a confidential secretary""  "
adjective:10216,insular,2016-01-30T05:14:11.950Z," suggestive of the isolated life of an island; ""an exceedingly insular man; so deeply private as to seem inaccessible to the scrutiny of a novelist""- Leonard Michaels  "
adjective:10217,nonpublic,2016-01-30T05:14:12.150Z, not invested with or related to prominent position or status etc.  
adjective:10218,offstage,2016-01-30T05:14:12.349Z," concealed from public view or attention; ""offstage political meetings""  "
adjective:10219,one-on-one,2016-01-30T05:14:12.549Z," directly between two individuals; ""one-on-one instruction""  "
adjective:1022,fast asleep,2016-01-30T04:48:15.441Z," sleeping deeply; ""lying fast asleep on the sofa""; ""it would be cruel to wake him; he's sound asleep""  "
adjective:10220,privy,2016-01-30T05:14:12.750Z," hidden from general view or use; ""a privy place to rest and think""; ""a secluded romantic spot""; ""a secret garden""  "
adjective:10221,semiprivate,2016-01-30T05:14:12.880Z," confined to a small number of hospital patients; ""semiprivate room""  "
adjective:10222,tete-a-tete,2016-01-30T05:14:13.082Z," involving two persons; intimately private; ""a tete-a-tete supper""; ""a head-to-head conversation""  "
adjective:10223,toffee-nosed,2016-01-30T05:14:13.276Z, snobbish; pretentiously superior  
adjective:10224,public,2016-01-30T05:14:13.396Z," not private; open to or concerning the people as a whole; ""the public good""; ""public libraries""; ""public funds""; ""public parks""; ""a public scandal""; ""public gardens""; ""performers and members of royal families are public figures""  "
adjective:10225,in the public eye,2016-01-30T05:14:13.520Z," of great interest to the public; ""a person in the public eye""  "
adjective:10226,national,2016-01-30T05:14:13.689Z," owned or maintained for the public by the national government; ""national parks""  "
adjective:10227,open,2016-01-30T05:14:13.812Z," open to or in view of all; ""an open protest""; ""an open letter to the editor""  "
adjective:10228,semipublic,2016-01-30T05:14:13.974Z, having some of the features of public institution  
adjective:10229,state-supported,2016-01-30T05:14:14.174Z," supported and operated by the government of a state; ""a state university""  "
adjective:1023,hypnoid,2016-01-30T04:48:15.641Z, of or relating to a state of sleep or hypnosis  
adjective:10230,unexclusive,2016-01-30T05:14:14.375Z, not restricted or exclusive  
adjective:10231,exclusive,2016-01-30T05:14:14.608Z," excluding much or all; especially all but a particular group or minority; ""exclusive clubs""; ""an exclusive restaurants and shops""  "
adjective:10232,alone,2016-01-30T05:14:14.727Z," exclusive of anyone or anything else; ""she alone believed him""; ""cannot live by bread alone""; ""I'll have this car and this car only""  "
adjective:10233,inner,2016-01-30T05:14:14.851Z," exclusive to a center; especially a center of influence; ""inner regions of the organization""; ""inner circles of government""  "
adjective:10234,inside,2016-01-30T05:14:14.981Z," confined to an exclusive group; ""privy to inner knowledge""; ""inside information""; ""privileged information""  "
adjective:10235,selective,2016-01-30T05:14:15.111Z," characterized by very careful or fastidious selection; ""the school was very selective in its admissions""  "
adjective:10236,white-shoe,2016-01-30T05:14:15.235Z," denoting a company or law firm owned and run by members of the WASP elite who are generally conservative; ""the politician tried to hide his white-shoe background""  "
adjective:10237,inclusive,2016-01-30T05:14:15.381Z," including much or everything; and especially including stated limits; ""an inclusive art form""; ""an inclusive fee""; ""his concept of history is modern and inclusive""; ""from Monday to Friday inclusive""  "
adjective:10238,comprehensive,2016-01-30T05:14:15.499Z," broad in scope; ""a comprehensive survey of world affairs""  "
adjective:10239,privileged,2016-01-30T05:14:15.629Z," blessed with privileges; ""the privileged few""  "
adjective:1024,sleepy,2016-01-30T04:48:15.841Z," ready to fall asleep; ""beginning to feel sleepy""; ""a sleepy-eyed child with drooping eyelids""; ""sleepyheaded students""  "
adjective:10240,sweetheart,2016-01-30T05:14:15.752Z," privileged treatment of a favored person or corporation (sometimes unethically); ""another sweetheart deal based on political influence""  "
adjective:10241,underprivileged,2016-01-30T05:14:15.878Z, lacking the rights and advantages of other members of society  
adjective:10242,deprived,2016-01-30T05:14:15.998Z," marked by deprivation especially of the necessities of life or healthful environmental influences; ""a childhood that was unhappy and deprived, the family living off charity""; ""boys from a deprived environment, wherein the family life revealed a pattern of neglect, moral degradation, and disregard for law""  "
adjective:10243,underclass,2016-01-30T05:14:16.121Z," belonging to the lowest and least privileged social stratum; ""underclass mothers and children""  "
adjective:10244,productive,2016-01-30T05:14:16.251Z," producing or capable of producing (especially abundantly); ""productive farmland""; ""his productive years""; ""a productive collaboration""  "
adjective:10245,amentiferous,2016-01-30T05:14:16.465Z, (of plants) bearing or characterized by aments or catkins  
adjective:10246,arable,2016-01-30T05:14:16.664Z, (of farmland) capable of being farmed productively  
adjective:10247,fecund,2016-01-30T05:14:16.842Z," intellectually productive; ""a prolific writer""; ""a fecund imagination""  "
adjective:10248,fur-bearing,2016-01-30T05:14:17.044Z, of animals having fur (especially of commercial quality)  
adjective:10249,nut-bearing,2016-01-30T05:14:17.168Z, (of shrubs or trees) producing nuts  
adjective:1025,slumberous,2016-01-30T04:48:16.041Z," inclined to or marked by drowsiness; ""slumberous (or slumbrous) eyes""; ""`slumbery' is archaic""; ""the sound had a somnolent effect""  "
adjective:10250,oil-bearing,2016-01-30T05:14:17.387Z," containing oil; ""oil-bearing shale""  "
adjective:10251,rich,2016-01-30T05:14:17.558Z," very productive; ""rich seams of coal""  "
adjective:10252,unproductive,2016-01-30T05:14:17.758Z," not producing or capable of producing; ""elimination of high-cost or unproductive industries""  "
adjective:10253,bootless,2016-01-30T05:14:17.887Z," unproductive of success; ""a fruitless search""; ""futile years after her artistic peak""; ""a sleeveless errand""; ""a vain attempt""  "
adjective:10254,dry,2016-01-30T05:14:18.009Z," unproductive especially of the expected results; ""a dry run""; ""a mind dry of new ideas""  "
adjective:10255,nonproductive,2016-01-30T05:14:18.130Z," not directly productive; ""nonproductive labor""  "
adjective:10256,generative,2016-01-30T05:14:18.266Z," having the ability to produce or originate; ""generative power""; ""generative forces""  "
adjective:10257,consumptive,2016-01-30T05:14:18.388Z," tending to consume or use often wastefully; ""water suitable for beneficial consumptive uses""; ""duties consumptive of time and energy""; ""consumptive fires""  "
adjective:10258,exploitative,2016-01-30T05:14:18.512Z, tending to exploit or make use of  
adjective:10259,reproducible,2016-01-30T05:14:18.839Z," capable of being reproduced; ""astonishingly reproducible results can be obtained""  "
adjective:1026,unawakened,2016-01-30T04:48:16.242Z, still asleep  
adjective:10260,duplicable,2016-01-30T05:14:19.014Z, capable of being duplicated  
adjective:10261,unreproducible,2016-01-30T05:14:19.213Z, impossible to reproduce or duplicate  
adjective:10262,inimitable,2016-01-30T05:14:19.413Z," defying imitation; matchless; ""an inimitable style""  "
adjective:10263,unrepeatable,2016-01-30T05:14:19.533Z," unique; ""dogs and mice and flies are as unrepeatable as men are""- Theodosius Dobzhansky  "
adjective:10264,professional,2016-01-30T05:14:19.669Z," engaged in a profession or engaging in as a profession or means of livelihood; ""the professional man or woman possesses distinctive qualifications""; ""began her professional career after the Olympics""; ""professional theater""; ""professional football""; ""a professional cook""; ""professional actors and athletes""  "
adjective:10265,nonrecreational,2016-01-30T05:14:19.854Z, involving gainful employment in something often done as a hobby  
adjective:10266,professed,2016-01-30T05:14:19.984Z," professing to be qualified; ""a professed philosopher""  "
